Name,UserID,Date,Ratings,Comments
Davey8,11022413030,2024-03-08T09:47:38-07:00,3,"I had a very, very good run going several years ago. For some reason, my 144 days of diary entries disappeared one day, and I couldn’t do anything to restore them.

This broke a habit I had fought hard to pick up. I had brainstorming going on in some of those 144 entries—story ideas I wanted to revisit and expand on. They’re long gone now, and I’m just now getting over the anger, frustration, and sadness of all my lost material.

That being said, I can’t rate this app less than three stars. It’s still a neat little app."
123happy_Killer,11018161644,2024-03-07T05:58:14-07:00,5,the version without premium is still very good
dmin98,11016359107,2024-03-06T16:53:49-07:00,4,"The latest update with the shared journal feature is fantastic! However, I've noticed a limitation that affects its usability for me. While I appreciate the ability for friends to comment on my journal entries, it would be immensely helpful if they could also co-edit them. Currently, they're only able to comment, leaving us to work on the journal separately rather than collaboratively. Adding the option for friends to edit entries would greatly enhance our ability to work on the journal together. Thank you for considering this feature addition!"
whowantssoup,11013442531,2024-03-05T21:49:04-07:00,5,I’ve been a day one user for three years and it’s still the best app for the job. I love how easily it sinks across my devices. Your journal can be as complex or simple as you want.
uttufxuxu,11013209719,2024-03-05T19:58:38-07:00,5,"Day one is the best journal app because you can add photos write about your day and after a year or so you can see your memories and you’ll never forget them. It has an option if you want notifications or not and doesn’t just automatically send them to you. I can unwind my day before I go to sleep and it’s the best way to do that! It also improves your typing and grammar but you don’t even work at it, you just get on the habit over time. Overall you should get this app because it’s a helpful app that gets me to sleep every night and brings myself up looking at the good parts of my day."
Unbiased individual,11012072016,2024-03-05T12:09:48-07:00,5,Best journal out there. Give it a shot.
Quickster15,11011552777,2024-03-05T09:09:49-07:00,5,"This app has helped me reshape my life. Day One has amazing features that make journaling something I look forward to every day, rather than feeling like a chore."
LDesiena,11011471875,2024-03-05T08:48:21-07:00,4,The only downside of the app is the less than good Apple Pencil for writing for the day. You have to do by drawing. Could be better. I have used the app for years. Overall a good app.
Hwwwwyan,11001978830,2024-03-02T18:11:20-07:00,4,Just stared and I loven it
TCHL,10998650682,2024-03-01T22:01:18-07:00,1,"There seems to be a bug in this version. I am running the app in iOS ver 17.3.1 on an iPhone 15 Pro Max. After upgrading to app ver 2024.4.1, the app will not even load."
princessmilk333,10994911950,2024-02-29T22:28:41-07:00,1,Option to delete account isn’t responding. Sketchy.
Chexstix,10993566782,2024-02-29T12:44:26-07:00,1,"You need to provide a credit card in order to get full access, and then it’s really difficult to get the refund back."
Overlord of Darkness,10993111004,2024-02-29T09:49:52-07:00,5,"The only thing this app is missing is more widgets. I love to jot down quotes, reminders, memories - and I wish that there was a widget to pin specific entries, or cycle through specific tags. 

This app buries the new iPhone Journal app. There is no comparison! 

But please add more widgets!"
gbmama69,10989835126,2024-02-28T11:55:52-07:00,1,"DayOne app will throw you for a loop if you want to delete your account. It gives unclear instructions which lead you nowhere. It says to email support and then tells you where to find the support email, only to find it does not exist there. I have clicked ‘Delete account’ many times and my account still exists. DayOne is a trap."
mmmmm.zzzzz,10989032073,2024-02-28T07:06:17-07:00,4,Kkkxx
SAISCTP,10987429179,2024-02-27T20:04:50-07:00,5,"So far, I like the layout, and what is really pleasing are the reminders that I get to set. When they pop up, it makes it really easy to journal and clear your thoughts for the day."
PinkUnicornDancer808,10984284053,2024-02-26T23:27:21-07:00,5,I love this app! It’s so convenient to have on my phone and I love that I can edit the time and add pictures and I especially love that I can add audio clips! Such a great app and I just hope it will continue to be as good as it is now and that I don’t lose all my entries!
CosmicNoidPizza,10982861105,2024-02-26T12:18:35-07:00,1,"Used to love Day One, but will be unsubscribing and uninstalling because I don’t trust my data being used by a transmisogynist CEO who breaches user data privacy just so he can make funny comebacks on Twitter, as well as making me pay $32/y for basic quality of life features like multiple journals. 

Switching to Diarium from here on out - it has just about everything Day One has, doesn’t require a subscription (only a one time fee for the same features Day One subscription-walls), plus it’s not run by people who gladly house transphobes and other bigots on their social media platforms."
